,time,species,protein,ribo_density,codon,gfp_rbs,charging_rate,skew
13305,100.0,TTT_uncharged,1247.6666666666667,0.0,0.95,1e-05,3.0,0.5
13306,100.0,__cellularProtein_rbs,99.66666666666667,0.0,0.95,1e-05,3.0,0.5
13307,100.0,free ribosome,0.3333333333333333,0.0,0.95,1e-05,3.0,0.5
13308,100.0,cellularProtein,0.6666666666666666,4.996666666666667,0.95,1e-05,3.0,0.5
13588,100.0,ATA_charged,1236.0,0.0,0.97,1e-05,3.0,0.5
13589,100.0,ATA_uncharged,14.0,0.0,0.97,1e-05,3.0,0.5
13590,100.0,TTT_charged,4.0,0.0,0.97,1e-05,3.0,0.5
13591,100.0,TTT_uncharged,1246.0,0.0,0.97,1e-05,3.0,0.5
13592,100.0,__cellularProtein_rbs,100.0,0.0,0.97,1e-05,3.0,0.5
13593,100.0,free ribosome,0.0,0.0,0.97,1e-05,3.0,0.5
13594,100.0,cellularProtein,0.0,5.0,0.97,1e-05,3.0,0.5
13874,100.0,ATA_charged,1242.0,0.0,0.99,1e-05,3.0,0.5
13875,100.0,ATA_uncharged,8.0,0.0,0.99,1e-05,3.0,0.5
13876,100.0,TTT_charged,3.0,0.0,0.99,1e-05,3.0,0.5
13877,100.0,TTT_uncharged,1247.0,0.0,0.99,1e-05,3.0,0.5
13878,100.0,__cellularProtein_rbs,100.0,0.0,0.99,1e-05,3.0,0.5
13879,100.0,free ribosome,0.0,0.0,0.99,1e-05,3.0,0.5
13880,100.0,cellularProtein,0.0,5.0,0.99,1e-05,3.0,0.5
14160,100.0,ATA_charged,15.0,0.0,0.03,1e-05,10.0,0.5
14161,100.0,ATA_uncharged,1235.0,0.0,0.03,1e-05,10.0,0.5
14162,100.0,TTT_charged,1215.6666666666667,0.0,0.03,1e-05,10.0,0.5
14163,100.0,TTT_uncharged,34.333333333333336,0.0,0.03,1e-05,10.0,0.5
14164,100.0,__cellularProtein_rbs,100.0,0.0,0.03,1e-05,10.0,0.5
14165,100.0,free ribosome,0.0,0.0,0.03,1e-05,10.0,0.5
14166,100.0,cellularProtein,1000.0,5.0,0.03,1e-05,10.0,0.5
14446,100.0,ATA_charged,15.666666666666666,0.0,0.05,1e-05,10.0,0.5
14447,100.0,ATA_uncharged,1234.3333333333333,0.0,0.05,1e-05,10.0,0.5
14448,100.0,TTT_charged,1186.6666666666667,0.0,0.05,1e-05,10.0,0.5
14449,100.0,TTT_uncharged,63.333333333333336,0.0,0.05,1e-05,10.0,0.5
14450,100.0,__cellularProtein_rbs,100.0,0.0,0.05,1e-05,10.0,0.5
14451,100.0,free ribosome,0.0,0.0,0.05,1e-05,10.0,0.5
14452,100.0,cellularProtein,1000.0,5.0,0.05,1e-05,10.0,0.5
14732,100.0,ATA_charged,15.666666666666666,0.0,0.07,1e-05,10.0,0.5
14733,100.0,ATA_uncharged,1234.3333333333333,0.0,0.07,1e-05,10.0,0.5
14734,100.0,TTT_charged,1157.0,0.0,0.07,1e-05,10.0,0.5
14735,100.0,TTT_uncharged,93.0,0.0,0.07,1e-05,10.0,0.5
14736,100.0,__cellularProtein_rbs,100.0,0.0,0.07,1e-05,10.0,0.5
14737,100.0,free ribosome,0.0,0.0,0.07,1e-05,10.0,0.5
14738,100.0,cellularProtein,1000.0,5.0,0.07,1e-05,10.0,0.5
15018,100.0,ATA_charged,16.333333333333332,0.0,0.09,1e-05,10.0,0.5
15019,100.0,ATA_uncharged,1233.6666666666667,0.0,0.09,1e-05,10.0,0.5
15020,100.0,TTT_charged,1121.3333333333333,0.0,0.09,1e-05,10.0,0.5
15021,100.0,TTT_uncharged,128.66666666666666,0.0,0.09,1e-05,10.0,0.5
15022,100.0,__cellularProtein_rbs,100.0,0.0,0.09,1e-05,10.0,0.5
15023,100.0,free ribosome,0.6666666666666666,0.0,0.09,1e-05,10.0,0.5
15024,100.0,cellularProtein,1002.0,4.993333333333333,0.09,1e-05,10.0,0.5
15304,100.0,ATA_charged,10.666666666666666,0.0,0.11,1e-05,10.0,0.5
15305,100.0,ATA_uncharged,1239.3333333333333,0.0,0.11,1e-05,10.0,0.5
15306,100.0,TTT_charged,1089.3333333333333,0.0,0.11,1e-05,10.0,0.5
15307,100.0,TTT_uncharged,160.66666666666666,0.0,0.11,1e-05,10.0,0.5
15308,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.11,1e-05,10.0,0.5
15309,100.0,free ribosome,2.6666666666666665,0.0,0.11,1e-05,10.0,0.5
15310,100.0,cellularProtein,1009.0,4.973333333333334,0.11,1e-05,10.0,0.5
15590,100.0,ATA_charged,15.0,0.0,0.15,1e-05,10.0,0.5
15591,100.0,ATA_uncharged,1235.0,0.0,0.15,1e-05,10.0,0.5
15592,100.0,TTT_charged,1066.6666666666667,0.0,0.15,1e-05,10.0,0.5
15593,100.0,TTT_uncharged,183.33333333333334,0.0,0.15,1e-05,10.0,0.5
15594,100.0,__cellularProtein_rbs,92.33333333333333,0.0,0.15,1e-05,10.0,0.5
15595,100.0,free ribosome,15.333333333333334,0.0,0.15,1e-05,10.0,0.5
15596,100.0,cellularProtein,1097.0,4.846666666666667,0.15,1e-05,10.0,0.5
15876,100.0,ATA_charged,11.333333333333334,0.0,0.17,1e-05,10.0,0.5
15877,100.0,ATA_uncharged,1238.6666666666667,0.0,0.17,1e-05,10.0,0.5
15878,100.0,TTT_charged,1010.3333333333334,0.0,0.17,1e-05,10.0,0.5
15879,100.0,TTT_uncharged,239.66666666666666,0.0,0.17,1e-05,10.0,0.5
15880,100.0,__cellularProtein_rbs,89.0,0.0,0.17,1e-05,10.0,0.5
15881,100.0,free ribosome,26.0,0.0,0.17,1e-05,10.0,0.5
15882,100.0,cellularProtein,1209.6666666666667,4.739999999999999,0.17,1e-05,10.0,0.5
16162,100.0,ATA_charged,16.333333333333332,0.0,0.19,1e-05,10.0,0.5
16163,100.0,ATA_uncharged,1233.6666666666667,0.0,0.19,1e-05,10.0,0.5
16164,100.0,TTT_charged,977.6666666666666,0.0,0.19,1e-05,10.0,0.5
16165,100.0,TTT_uncharged,272.3333333333333,0.0,0.19,1e-05,10.0,0.5
16166,100.0,__cellularProtein_rbs,87.66666666666667,0.0,0.19,1e-05,10.0,0.5
16167,100.0,free ribosome,35.666666666666664,0.0,0.19,1e-05,10.0,0.5
16168,100.0,cellularProtein,1351.3333333333333,4.6433333333333335,0.19,1e-05,10.0,0.5
16448,100.0,ATA_charged,13.333333333333334,0.0,0.21,1e-05,10.0,0.5
16449,100.0,ATA_uncharged,1236.6666666666667,0.0,0.21,1e-05,10.0,0.5
16450,100.0,TTT_charged,921.0,0.0,0.21,1e-05,10.0,0.5
16451,100.0,TTT_uncharged,329.0,0.0,0.21,1e-05,10.0,0.5
16452,100.0,__cellularProtein_rbs,90.33333333333333,0.0,0.21,1e-05,10.0,0.5
16453,100.0,free ribosome,20.666666666666668,0.0,0.21,1e-05,10.0,0.5
16454,100.0,cellularProtein,1469.6666666666667,4.793333333333333,0.21,1e-05,10.0,0.5
16734,100.0,ATA_charged,13.0,0.0,0.23,1e-05,10.0,0.5
16735,100.0,ATA_uncharged,1237.0,0.0,0.23,1e-05,10.0,0.5
16736,100.0,TTT_charged,876.6666666666666,0.0,0.23,1e-05,10.0,0.5
16737,100.0,TTT_uncharged,373.3333333333333,0.0,0.23,1e-05,10.0,0.5
16738,100.0,__cellularProtein_rbs,99.0,0.0,0.23,1e-05,10.0,0.5
16739,100.0,free ribosome,1.0,0.0,0.23,1e-05,10.0,0.5
16740,100.0,cellularProtein,1500.0,4.99,0.23,1e-05,10.0,0.5
17020,100.0,ATA_charged,10.333333333333334,0.0,0.25,1e-05,10.0,0.5
17021,100.0,ATA_uncharged,1239.6666666666667,0.0,0.25,1e-05,10.0,0.5
17022,100.0,TTT_charged,832.0,0.0,0.25,1e-05,10.0,0.5
17023,100.0,TTT_uncharged,418.0,0.0,0.25,1e-05,10.0,0.5
17024,100.0,__cellularProtein_rbs,100.0,0.0,0.25,1e-05,10.0,0.5
17025,100.0,free ribosome,0.0,0.0,0.25,1e-05,10.0,0.5
17026,100.0,cellularProtein,1500.0,5.0,0.25,1e-05,10.0,0.5
17306,100.0,ATA_charged,8.333333333333334,0.0,0.27,1e-05,10.0,0.5
17307,100.0,ATA_uncharged,1241.6666666666667,0.0,0.27,1e-05,10.0,0.5
17308,100.0,TTT_charged,863.6666666666666,0.0,0.27,1e-05,10.0,0.5
17309,100.0,TTT_uncharged,386.3333333333333,0.0,0.27,1e-05,10.0,0.5
17310,100.0,__cellularProtein_rbs,100.0,0.0,0.27,1e-05,10.0,0.5
17311,100.0,free ribosome,0.0,0.0,0.27,1e-05,10.0,0.5
17312,100.0,cellularProtein,1500.0,5.0,0.27,1e-05,10.0,0.5
17592,100.0,ATA_charged,13.0,0.0,0.29,1e-05,10.0,0.5
17593,100.0,ATA_uncharged,1237.0,0.0,0.29,1e-05,10.0,0.5
17594,100.0,TTT_charged,872.3333333333334,0.0,0.29,1e-05,10.0,0.5
17595,100.0,TTT_uncharged,377.6666666666667,0.0,0.29,1e-05,10.0,0.5
17596,100.0,__cellularProtein_rbs,100.0,0.0,0.29,1e-05,10.0,0.5
17597,100.0,free ribosome,0.0,0.0,0.29,1e-05,10.0,0.5
17598,100.0,cellularProtein,1500.0,5.0,0.29,1e-05,10.0,0.5
17878,100.0,ATA_charged,13.0,0.0,0.31,1e-05,10.0,0.5
17879,100.0,ATA_uncharged,1237.0,0.0,0.31,1e-05,10.0,0.5
17880,100.0,TTT_charged,775.0,0.0,0.31,1e-05,10.0,0.5
17881,100.0,TTT_uncharged,475.0,0.0,0.31,1e-05,10.0,0.5
17882,100.0,__cellularProtein_rbs,100.0,0.0,0.31,1e-05,10.0,0.5
17883,100.0,free ribosome,0.0,0.0,0.31,1e-05,10.0,0.5
17884,100.0,cellularProtein,1500.0,5.0,0.31,1e-05,10.0,0.5
18164,100.0,ATA_charged,10.666666666666666,0.0,0.33,1e-05,10.0,0.5
18165,100.0,ATA_uncharged,1239.3333333333333,0.0,0.33,1e-05,10.0,0.5
18166,100.0,TTT_charged,652.6666666666666,0.0,0.33,1e-05,10.0,0.5
18167,100.0,TTT_uncharged,597.3333333333334,0.0,0.33,1e-05,10.0,0.5
18168,100.0,__cellularProtein_rbs,98.66666666666667,0.0,0.33,1e-05,10.0,0.5
18169,100.0,free ribosome,0.6666666666666666,0.0,0.33,1e-05,10.0,0.5
18170,100.0,cellularProtein,1505.0,4.993333333333333,0.33,1e-05,10.0,0.5
18450,100.0,ATA_charged,10.666666666666666,0.0,0.35,1e-05,10.0,0.5
18451,100.0,ATA_uncharged,1239.3333333333333,0.0,0.35,1e-05,10.0,0.5
18452,100.0,TTT_charged,466.3333333333333,0.0,0.35,1e-05,10.0,0.5
18453,100.0,TTT_uncharged,783.6666666666666,0.0,0.35,1e-05,10.0,0.5
18454,100.0,__cellularProtein_rbs,97.66666666666667,0.0,0.35,1e-05,10.0,0.5
18455,100.0,free ribosome,10.333333333333334,0.0,0.35,1e-05,10.0,0.5
18456,100.0,cellularProtein,1542.6666666666667,4.896666666666667,0.35,1e-05,10.0,0.5
18736,100.0,ATA_charged,12.0,0.0,0.37,1e-05,10.0,0.5
18737,100.0,ATA_uncharged,1238.0,0.0,0.37,1e-05,10.0,0.5
18738,100.0,TTT_charged,364.3333333333333,0.0,0.37,1e-05,10.0,0.5
18739,100.0,TTT_uncharged,885.6666666666666,0.0,0.37,1e-05,10.0,0.5
18740,100.0,__cellularProtein_rbs,93.66666666666667,0.0,0.37,1e-05,10.0,0.5
18741,100.0,free ribosome,21.666666666666668,0.0,0.37,1e-05,10.0,0.5
18742,100.0,cellularProtein,1647.3333333333333,4.783333333333333,0.37,1e-05,10.0,0.5
19022,100.0,ATA_charged,13.666666666666666,0.0,0.39,1e-05,10.0,0.5
19023,100.0,ATA_uncharged,1236.3333333333333,0.0,0.39,1e-05,10.0,0.5
19024,100.0,TTT_charged,314.0,0.0,0.39,1e-05,10.0,0.5
19025,100.0,TTT_uncharged,936.0,0.0,0.39,1e-05,10.0,0.5
19026,100.0,__cellularProtein_rbs,90.33333333333333,0.0,0.39,1e-05,10.0,0.5
19027,100.0,free ribosome,39.0,0.0,0.39,1e-05,10.0,0.5
19028,100.0,cellularProtein,1826.3333333333333,4.61,0.39,1e-05,10.0,0.5
19308,100.0,ATA_charged,11.666666666666666,0.0,0.41,1e-05,10.0,0.5
19309,100.0,ATA_uncharged,1238.3333333333333,0.0,0.41,1e-05,10.0,0.5
19310,100.0,TTT_charged,348.0,0.0,0.41,1e-05,10.0,0.5
19311,100.0,TTT_uncharged,902.0,0.0,0.41,1e-05,10.0,0.5
19312,100.0,__cellularProtein_rbs,94.66666666666667,0.0,0.41,1e-05,10.0,0.5
19313,100.0,free ribosome,16.333333333333332,0.0,0.41,1e-05,10.0,0.5
19314,100.0,cellularProtein,1985.3333333333333,4.836666666666667,0.41,1e-05,10.0,0.5
19594,100.0,ATA_charged,12.333333333333334,0.0,0.43,1e-05,10.0,0.5
19595,100.0,ATA_uncharged,1237.6666666666667,0.0,0.43,1e-05,10.0,0.5
19596,100.0,TTT_charged,394.3333333333333,0.0,0.43,1e-05,10.0,0.5
19597,100.0,TTT_uncharged,855.6666666666666,0.0,0.43,1e-05,10.0,0.5
19598,100.0,__cellularProtein_rbs,100.0,0.0,0.43,1e-05,10.0,0.5
19599,100.0,free ribosome,0.3333333333333333,0.0,0.43,1e-05,10.0,0.5
19600,100.0,cellularProtein,2000.0,4.996666666666667,0.43,1e-05,10.0,0.5
19880,100.0,ATA_charged,16.666666666666668,0.0,0.45,1e-05,10.0,0.5
19881,100.0,ATA_uncharged,1233.3333333333333,0.0,0.45,1e-05,10.0,0.5
19882,100.0,TTT_charged,382.6666666666667,0.0,0.45,1e-05,10.0,0.5
19883,100.0,TTT_uncharged,867.3333333333334,0.0,0.45,1e-05,10.0,0.5
19884,100.0,__cellularProtein_rbs,100.0,0.0,0.45,1e-05,10.0,0.5
19885,100.0,free ribosome,0.6666666666666666,0.0,0.45,1e-05,10.0,0.5
19886,100.0,cellularProtein,2002.3333333333333,4.993333333333333,0.45,1e-05,10.0,0.5
20166,100.0,ATA_charged,11.666666666666666,0.0,0.47,1e-05,10.0,0.5
20167,100.0,ATA_uncharged,1238.3333333333333,0.0,0.47,1e-05,10.0,0.5
20168,100.0,TTT_charged,269.0,0.0,0.47,1e-05,10.0,0.5
20169,100.0,TTT_uncharged,981.0,0.0,0.47,1e-05,10.0,0.5
20170,100.0,__cellularProtein_rbs,100.0,0.0,0.47,1e-05,10.0,0.5
20171,100.0,free ribosome,5.666666666666667,0.0,0.47,1e-05,10.0,0.5
20172,100.0,cellularProtein,2029.0,4.943333333333333,0.47,1e-05,10.0,0.5
20452,100.0,ATA_charged,14.333333333333334,0.0,0.49,1e-05,10.0,0.5
20453,100.0,ATA_uncharged,1235.6666666666667,0.0,0.49,1e-05,10.0,0.5
20454,100.0,TTT_charged,290.6666666666667,0.0,0.49,1e-05,10.0,0.5
20455,100.0,TTT_uncharged,959.3333333333334,0.0,0.49,1e-05,10.0,0.5
20456,100.0,__cellularProtein_rbs,99.0,0.0,0.49,1e-05,10.0,0.5
20457,100.0,free ribosome,3.3333333333333335,0.0,0.49,1e-05,10.0,0.5
20458,100.0,cellularProtein,2065.6666666666665,4.966666666666667,0.49,1e-05,10.0,0.5
20738,100.0,ATA_charged,19.333333333333332,0.0,0.51,1e-05,10.0,0.5
20739,100.0,ATA_uncharged,1230.6666666666667,0.0,0.51,1e-05,10.0,0.5
20740,100.0,TTT_charged,40.333333333333336,0.0,0.51,1e-05,10.0,0.5
20741,100.0,TTT_uncharged,1209.6666666666667,0.0,0.51,1e-05,10.0,0.5
20742,100.0,__cellularProtein_rbs,98.66666666666667,0.0,0.51,1e-05,10.0,0.5
20743,100.0,free ribosome,10.333333333333334,0.0,0.51,1e-05,10.0,0.5
20744,100.0,cellularProtein,2094.6666666666665,4.896666666666667,0.51,1e-05,10.0,0.5
21024,100.0,ATA_charged,74.33333333333333,0.0,0.53,1e-05,10.0,0.5
21025,100.0,ATA_uncharged,1175.6666666666667,0.0,0.53,1e-05,10.0,0.5
21026,100.0,TTT_charged,14.333333333333334,0.0,0.53,1e-05,10.0,0.5
21027,100.0,TTT_uncharged,1235.6666666666667,0.0,0.53,1e-05,10.0,0.5
21028,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.53,1e-05,10.0,0.5
21029,100.0,free ribosome,7.333333333333333,0.0,0.53,1e-05,10.0,0.5
21030,100.0,cellularProtein,2037.6666666666667,4.926666666666667,0.53,1e-05,10.0,0.5
21310,100.0,ATA_charged,182.66666666666666,0.0,0.55,1e-05,10.0,0.5
21311,100.0,ATA_uncharged,1067.3333333333333,0.0,0.55,1e-05,10.0,0.5
21312,100.0,TTT_charged,12.333333333333334,0.0,0.55,1e-05,10.0,0.5
21313,100.0,TTT_uncharged,1237.6666666666667,0.0,0.55,1e-05,10.0,0.5
21314,100.0,__cellularProtein_rbs,100.0,0.0,0.55,1e-05,10.0,0.5
21315,100.0,free ribosome,0.6666666666666666,0.0,0.55,1e-05,10.0,0.5
21316,100.0,cellularProtein,2002.6666666666667,4.993333333333333,0.55,1e-05,10.0,0.5
21596,100.0,ATA_charged,233.33333333333334,0.0,0.57,1e-05,10.0,0.5
21597,100.0,ATA_uncharged,1016.6666666666666,0.0,0.57,1e-05,10.0,0.5
21598,100.0,TTT_charged,11.666666666666666,0.0,0.57,1e-05,10.0,0.5
21599,100.0,TTT_uncharged,1238.3333333333333,0.0,0.57,1e-05,10.0,0.5
21600,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.57,1e-05,10.0,0.5
21601,100.0,free ribosome,0.3333333333333333,0.0,0.57,1e-05,10.0,0.5
21602,100.0,cellularProtein,1999.6666666666667,4.996666666666667,0.57,1e-05,10.0,0.5
21882,100.0,ATA_charged,389.6666666666667,0.0,0.59,1e-05,10.0,0.5
21883,100.0,ATA_uncharged,860.3333333333334,0.0,0.59,1e-05,10.0,0.5
21884,100.0,TTT_charged,13.333333333333334,0.0,0.59,1e-05,10.0,0.5
21885,100.0,TTT_uncharged,1236.6666666666667,0.0,0.59,1e-05,10.0,0.5
21886,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.59,1e-05,10.0,0.5
21887,100.0,free ribosome,19.333333333333332,0.0,0.59,1e-05,10.0,0.5
21888,100.0,cellularProtein,1982.3333333333333,4.8066666666666675,0.59,1e-05,10.0,0.5
22168,100.0,ATA_charged,513.0,0.0,0.61,1e-05,10.0,0.5
22169,100.0,ATA_uncharged,737.0,0.0,0.61,1e-05,10.0,0.5
22170,100.0,TTT_charged,13.666666666666666,0.0,0.61,1e-05,10.0,0.5
22171,100.0,TTT_uncharged,1236.3333333333333,0.0,0.61,1e-05,10.0,0.5
22172,100.0,__cellularProtein_rbs,89.33333333333333,0.0,0.61,1e-05,10.0,0.5
22173,100.0,free ribosome,35.666666666666664,0.0,0.61,1e-05,10.0,0.5
22174,100.0,cellularProtein,1837.3333333333333,4.6433333333333335,0.61,1e-05,10.0,0.5
22454,100.0,ATA_charged,601.6666666666666,0.0,0.63,1e-05,10.0,0.5
22455,100.0,ATA_uncharged,648.3333333333334,0.0,0.63,1e-05,10.0,0.5
22456,100.0,TTT_charged,18.333333333333332,0.0,0.63,1e-05,10.0,0.5
22457,100.0,TTT_uncharged,1231.6666666666667,0.0,0.63,1e-05,10.0,0.5
22458,100.0,__cellularProtein_rbs,95.0,0.0,0.63,1e-05,10.0,0.5
22459,100.0,free ribosome,24.0,0.0,0.63,1e-05,10.0,0.5
22460,100.0,cellularProtein,1645.0,4.760000000000001,0.63,1e-05,10.0,0.5
22740,100.0,ATA_charged,669.6666666666666,0.0,0.65,1e-05,10.0,0.5
22741,100.0,ATA_uncharged,580.3333333333334,0.0,0.65,1e-05,10.0,0.5
22742,100.0,TTT_charged,12.0,0.0,0.65,1e-05,10.0,0.5
22743,100.0,TTT_uncharged,1238.0,0.0,0.65,1e-05,10.0,0.5
22744,100.0,__cellularProtein_rbs,99.0,0.0,0.65,1e-05,10.0,0.5
22745,100.0,free ribosome,9.666666666666666,0.0,0.65,1e-05,10.0,0.5
22746,100.0,cellularProtein,1541.3333333333333,4.903333333333333,0.65,1e-05,10.0,0.5
23026,100.0,ATA_charged,672.6666666666666,0.0,0.67,1e-05,10.0,0.5
23027,100.0,ATA_uncharged,577.3333333333334,0.0,0.67,1e-05,10.0,0.5
23028,100.0,TTT_charged,13.0,0.0,0.67,1e-05,10.0,0.5
23029,100.0,TTT_uncharged,1237.0,0.0,0.67,1e-05,10.0,0.5
23030,100.0,__cellularProtein_rbs,99.66666666666667,0.0,0.67,1e-05,10.0,0.5
23031,100.0,free ribosome,1.6666666666666667,0.0,0.67,1e-05,10.0,0.5
23032,100.0,cellularProtein,1506.3333333333333,4.983333333333333,0.67,1e-05,10.0,0.5
23312,100.0,ATA_charged,620.3333333333334,0.0,0.69,1e-05,10.0,0.5
23313,100.0,ATA_uncharged,629.6666666666666,0.0,0.69,1e-05,10.0,0.5
23314,100.0,TTT_charged,11.666666666666666,0.0,0.69,1e-05,10.0,0.5
23315,100.0,TTT_uncharged,1238.3333333333333,0.0,0.69,1e-05,10.0,0.5
23316,100.0,__cellularProtein_rbs,100.0,0.0,0.69,1e-05,10.0,0.5
23317,100.0,free ribosome,0.3333333333333333,0.0,0.69,1e-05,10.0,0.5
23318,100.0,cellularProtein,1500.6666666666667,4.996666666666667,0.69,1e-05,10.0,0.5
23598,100.0,ATA_charged,652.6666666666666,0.0,0.71,1e-05,10.0,0.5
23599,100.0,ATA_uncharged,597.3333333333334,0.0,0.71,1e-05,10.0,0.5
23600,100.0,TTT_charged,8.0,0.0,0.71,1e-05,10.0,0.5
23601,100.0,TTT_uncharged,1242.0,0.0,0.71,1e-05,10.0,0.5
23602,100.0,__cellularProtein_rbs,100.0,0.0,0.71,1e-05,10.0,0.5
23603,100.0,free ribosome,0.0,0.0,0.71,1e-05,10.0,0.5
23604,100.0,cellularProtein,1500.0,5.0,0.71,1e-05,10.0,0.5
23884,100.0,ATA_charged,741.0,0.0,0.73,1e-05,10.0,0.5
23885,100.0,ATA_uncharged,509.0,0.0,0.73,1e-05,10.0,0.5
23886,100.0,TTT_charged,11.0,0.0,0.73,1e-05,10.0,0.5
23887,100.0,TTT_uncharged,1239.0,0.0,0.73,1e-05,10.0,0.5
23888,100.0,__cellularProtein_rbs,100.0,0.0,0.73,1e-05,10.0,0.5
23889,100.0,free ribosome,0.0,0.0,0.73,1e-05,10.0,0.5
23890,100.0,cellularProtein,1500.0,5.0,0.73,1e-05,10.0,0.5
24170,100.0,ATA_charged,824.3333333333334,0.0,0.75,1e-05,10.0,0.5
24171,100.0,ATA_uncharged,425.6666666666667,0.0,0.75,1e-05,10.0,0.5
24172,100.0,TTT_charged,11.666666666666666,0.0,0.75,1e-05,10.0,0.5
24173,100.0,TTT_uncharged,1238.3333333333333,0.0,0.75,1e-05,10.0,0.5
24174,100.0,__cellularProtein_rbs,100.0,0.0,0.75,1e-05,10.0,0.5
24175,100.0,free ribosome,0.0,0.0,0.75,1e-05,10.0,0.5
24176,100.0,cellularProtein,1500.0,5.0,0.75,1e-05,10.0,0.5
24456,100.0,ATA_charged,862.6666666666666,0.0,0.77,1e-05,10.0,0.5
24457,100.0,ATA_uncharged,387.3333333333333,0.0,0.77,1e-05,10.0,0.5
24458,100.0,TTT_charged,10.666666666666666,0.0,0.77,1e-05,10.0,0.5
24459,100.0,TTT_uncharged,1239.3333333333333,0.0,0.77,1e-05,10.0,0.5
24460,100.0,__cellularProtein_rbs,100.0,0.0,0.77,1e-05,10.0,0.5
24461,100.0,free ribosome,3.3333333333333335,0.0,0.77,1e-05,10.0,0.5
24462,100.0,cellularProtein,1500.0,4.966666666666667,0.77,1e-05,10.0,0.5
24742,100.0,ATA_charged,949.3333333333334,0.0,0.79,1e-05,10.0,0.5
24743,100.0,ATA_uncharged,300.6666666666667,0.0,0.79,1e-05,10.0,0.5
24744,100.0,TTT_charged,13.666666666666666,0.0,0.79,1e-05,10.0,0.5
24745,100.0,TTT_uncharged,1236.3333333333333,0.0,0.79,1e-05,10.0,0.5
24746,100.0,__cellularProtein_rbs,91.0,0.0,0.79,1e-05,10.0,0.5
24747,100.0,free ribosome,23.0,0.0,0.79,1e-05,10.0,0.5
24748,100.0,cellularProtein,1473.3333333333333,4.7700000000000005,0.79,1e-05,10.0,0.5
25028,100.0,ATA_charged,968.0,0.0,0.81,1e-05,10.0,0.5
25029,100.0,ATA_uncharged,282.0,0.0,0.81,1e-05,10.0,0.5
25030,100.0,TTT_charged,14.666666666666666,0.0,0.81,1e-05,10.0,0.5
25031,100.0,TTT_uncharged,1235.3333333333333,0.0,0.81,1e-05,10.0,0.5
25032,100.0,__cellularProtein_rbs,86.0,0.0,0.81,1e-05,10.0,0.5
25033,100.0,free ribosome,39.666666666666664,0.0,0.81,1e-05,10.0,0.5
25034,100.0,cellularProtein,1356.0,4.603333333333333,0.81,1e-05,10.0,0.5
25314,100.0,ATA_charged,1018.3333333333334,0.0,0.83,1e-05,10.0,0.5
25315,100.0,ATA_uncharged,231.66666666666666,0.0,0.83,1e-05,10.0,0.5
25316,100.0,TTT_charged,12.333333333333334,0.0,0.83,1e-05,10.0,0.5
25317,100.0,TTT_uncharged,1237.6666666666667,0.0,0.83,1e-05,10.0,0.5
25318,100.0,__cellularProtein_rbs,89.66666666666667,0.0,0.83,1e-05,10.0,0.5
25319,100.0,free ribosome,31.0,0.0,0.83,1e-05,10.0,0.5
25320,100.0,cellularProtein,1212.0,4.69,0.83,1e-05,10.0,0.5
25600,100.0,ATA_charged,1074.0,0.0,0.85,1e-05,10.0,0.5
25601,100.0,ATA_uncharged,176.0,0.0,0.85,1e-05,10.0,0.5
25602,100.0,TTT_charged,13.666666666666666,0.0,0.85,1e-05,10.0,0.5
25603,100.0,TTT_uncharged,1236.3333333333333,0.0,0.85,1e-05,10.0,0.5
25604,100.0,__cellularProtein_rbs,94.66666666666667,0.0,0.85,1e-05,10.0,0.5
25605,100.0,free ribosome,17.666666666666668,0.0,0.85,1e-05,10.0,0.5
25606,100.0,cellularProtein,1096.0,4.823333333333333,0.85,1e-05,10.0,0.5
25886,100.0,ATA_charged,1109.0,0.0,0.87,1e-05,10.0,0.5
25887,100.0,ATA_uncharged,141.0,0.0,0.87,1e-05,10.0,0.5
25888,100.0,TTT_charged,15.333333333333334,0.0,0.87,1e-05,10.0,0.5
25889,100.0,TTT_uncharged,1234.6666666666667,0.0,0.87,1e-05,10.0,0.5
25890,100.0,__cellularProtein_rbs,97.0,0.0,0.87,1e-05,10.0,0.5
25891,100.0,free ribosome,8.333333333333334,0.0,0.87,1e-05,10.0,0.5
25892,100.0,cellularProtein,1032.0,4.916666666666667,0.87,1e-05,10.0,0.5
26172,100.0,ATA_charged,1117.0,0.0,0.89,1e-05,10.0,0.5
26173,100.0,ATA_uncharged,133.0,0.0,0.89,1e-05,10.0,0.5
26174,100.0,TTT_charged,13.0,0.0,0.89,1e-05,10.0,0.5
26175,100.0,TTT_uncharged,1237.0,0.0,0.89,1e-05,10.0,0.5
26176,100.0,__cellularProtein_rbs,98.66666666666667,0.0,0.89,1e-05,10.0,0.5
26177,100.0,free ribosome,3.6666666666666665,0.0,0.89,1e-05,10.0,0.5
26178,100.0,cellularProtein,1008.3333333333334,4.963333333333334,0.89,1e-05,10.0,0.5
26458,100.0,ATA_charged,1140.0,0.0,0.91,1e-05,10.0,0.5
26459,100.0,ATA_uncharged,110.0,0.0,0.91,1e-05,10.0,0.5
26460,100.0,TTT_charged,14.666666666666666,0.0,0.91,1e-05,10.0,0.5
